time,seconds_elapsed,Acc z,Acc y,Acc x,time,seconds_elapsed,gyro_z,gyro_y,gyro_x
1.71507E+18,32.00949023,0.0109272,0.188545942,0.009984791,1.71507E+18,32.00949023,-0.004276057,-0.001908954,0.009773844
1.71507E+18,32.01948999,0.011192322,0.184918582,0.010779738,1.71507E+18,32.01948999,-0.007330383,0.007254025,0.010995574
1.71507E+18,32.02949097,-0.06265831,0.240506351,-0.044929862,1.71507E+18,32.02949097,-0.009162978,0.011530082,0.005497787
1.71507E+18,32.03949072,-0.009596825,0.200447321,-0.030848026,1.71507E+18,32.03949072,-0.01160644,0.002367103,-0.002443461
1.71507E+18,32.04949072,-0.009306908,0.196946442,-0.02965486,1.71507E+18,32.04949072,-0.007941248,-0.008017606,0.002443461
1.71507E+18,32.05949072,0.038809776,0.171502352,-0.005701184,1.71507E+18,32.05949072,-0.007941248,-0.014126259,0.015271631
1.71507E+18,32.06949097,-0.059106827,0.190488696,0.007927299,1.71507E+18,32.06949097,-0.007330383,-0.022678372,0.030543262
1.71507E+18,32.07949072,-0.058834076,0.184080482,0.006259322,1.71507E+18,32.07949072,-0.010995574,-0.028176159,0.031154128
1.71507E+18,32.08949097,-0.065757751,0.239480197,0.008749604,1.71507E+18,32.08949097,-0.012217305,-0.044058654,0.021991149
1.71507E+18,32.09949072,-0.06563282,0.233232856,0.004953802,1.71507E+18,32.09949072,-0.009162978,-0.040393464,0.015882496
1.71507E+18,32.10949097,-0.125098228,0.18289727,0.018580616,1.71507E+18,32.10949097,-0.008552114,-0.022067508,0.015271631
1.71507E+18,32.11949072,-0.141389847,0.219713986,0.062846601,1.71507E+18,32.11949072,-0.007941248,-0.000687223,0.014049901
1.71507E+18,32.12949023,-0.124048233,0.23496902,0.005700827,1.71507E+18,32.12949023,-0.01038471,-0.00496328,0.008552114
1.71507E+18,32.13949023,-0.125892639,0.18812871,0.051065862,1.71507E+18,32.13949023,-0.006108652,-0.011682798,0.006719518
1.71507E+18,32.14949023,-0.077553749,0.184898853,0.018831074,1.71507E+18,32.14949023,-0.003665192,-0.014737124,0.013439035
1.71507E+18,32.15948999,-0.089062691,0.207666457,0.046101689,1.71507E+18,32.15948999,-0.003665192,-0.021456642,0.023823744
1.71507E+18,32.16949023,-0.0885849,0.198347807,0.043806076,1.71507E+18,32.16949023,-0.003665192,-0.03733914,0.031154128
1.71507E+18,32.17948999,-0.183889389,0.235715449,0.023163259,1.71507E+18,32.17948999,0,-0.047723848,0.029321533
1.71507E+18,32.18949023,-0.183469772,0.225162745,0.018407404,1.71507E+18,32.18949023,-0.000610865,-0.050167307,0.023823744
1.71507E+18,32.19948999,-0.192620277,0.250512242,0.027883291,1.71507E+18,32.19948999,-0.002443461,-0.048945576,0.017715093
1.71507E+18,32.20949023,-0.149413109,0.251654446,0.111581326,1.71507E+18,32.20949023,-0.003665192,-0.051999904,0.016493361
1.71507E+18,32.21948999,-0.149317741,0.245432019,0.10613966,1.71507E+18,32.21948999,-0.000610865,-0.049556442,0.020158553
1.71507E+18,32.22949072,-0.235366821,0.236363292,0.100794196,1.71507E+18,32.22949072,-0.000610865,-0.032452215,0.02321288
1.71507E+18,32.23949072,-0.235091209,0.229292154,0.09696418,1.71507E+18,32.23949072,0.000610865,-0.019013181,0.020158553
1.71507E+18,32.24949072,-0.316157341,0.231973827,0.118151128,1.71507E+18,32.24949072,-0.002443461,-0.012293663,0.010995574
1.71507E+18,32.25949072,-0.232025146,0.208862126,0.091938436,1.71507E+18,32.25949072,-0.001832596,-0.008628472,0.000610865
1.71507E+18,32.26949097,-0.23175621,0.203631401,0.089918017,1.71507E+18,32.26949097,-0.003665192,-7.63582E-05,-0.003665192
1.71507E+18,32.27949072,-0.138138771,0.141843498,0.131626666,1.71507E+18,32.27949072,-0.003665192,-0.000687223,0.004276057
1.71507E+18,32.28949072,-0.111543655,0.134749949,0.118063807,1.71507E+18,32.28949072,-0.003054326,-0.005574145,0.014660766
1.71507E+18,32.29949072,-0.233363152,0.141225815,0.11101836,1.71507E+18,32.29949072,-0.005497787,-0.016569721,0.014660766
1.71507E+18,32.30949072,-0.223591805,0.191179216,0.179598808,1.71507E+18,32.30949072,-0.006719518,-0.023900103,0.006719518
1.71507E+18,32.31949072,-0.223504066,0.186675012,0.175361753,1.71507E+18,32.31949072,-0.007941248,-0.036728274,-0.00122173
1.71507E+18,32.32949048,-0.089496613,0.099307716,0.22000587,1.71507E+18,32.32949048,-0.005497787,-0.043447789,0.000610865
1.71507E+18,32.33949048,-0.089627266,0.095844209,0.213411748,1.71507E+18,32.33949048,-0.004276057,-0.046502117,0.009162978
1.71507E+18,32.34949048,-0.197479248,0.099032044,0.242223352,1.71507E+18,32.34949048,-0.002443461,-0.039171733,0.020769419
1.71507E+18,32.35949048,-0.197417259,0.091134489,0.232677549,1.71507E+18,32.35949048,-0.00122173,-0.035506543,0.02321288
1.71507E+18,32.36949048,-0.276335716,0.12630403,0.218525738,1.71507E+18,32.36949048,-0.002443461,-0.031230485,0.01282817
1.71507E+18,32.37949048,-0.173368454,0.088459313,0.242827654,1.71507E+18,32.37949048,-0.00122173,-0.032452215,0.002443461
1.71507E+18,32.38949048,-0.173474312,0.083075702,0.233201206,1.71507E+18,32.38949048,-0.000610865,-0.026343564,0.003054326
1.71507E+18,32.39949048,-0.123276711,0.120530009,0.254507929,1.71507E+18,32.39949048,0.00122173,-0.020845776,0.015882496
1.71507E+18,32.40949048,-0.163944244,0.147476435,0.266697377,1.71507E+18,32.40949048,0.003054326,-0.017180584,0.026267206
1.71507E+18,32.41949048,-0.192531586,0.220962703,0.221053183,1.71507E+18,32.41949048,0.00122173,-0.028176159,0.026267206
1.71507E+18,32.42949121,-0.192368507,0.200293243,0.217327595,1.71507E+18,32.42949121,0.004886922,-0.034895677,0.020158553
1.71507E+18,32.43949097,-0.182649612,0.158183634,0.184258282,1.71507E+18,32.43949097,0.007941248,-0.023289237,0.013439035
1.71507E+18,32.44949121,-0.18247509,0.15040046,0.174348414,1.71507E+18,32.44949121,0.007941248,0.00786489,0.01160644
1.71507E+18,32.45949097,-0.124669075,0.178344905,0.193566442,1.71507E+18,32.45949097,0.003665192,0.008475755,0.01038471
1.71507E+18,32.46949121,-0.114817619,0.214255512,0.111556053,1.71507E+18,32.46949121,0.004886922,0.008475755,0.009773844
1.71507E+18,32.47949097,-0.114513397,0.209280074,0.108722597,1.71507E+18,32.47949097,0.004276057,0.015806139,0.01160644
1.71507E+18,32.48949121,-0.145261765,0.182629406,0.066372991,1.71507E+18,32.48949121,-0.003665192,0.024969118,0.009162978
1.71507E+18,32.49949097,-0.152007103,0.282812774,0.07060799,1.71507E+18,32.49949097,-0.006108652,0.015195273,0.004276057
1.71507E+18,32.50949121,-0.122861862,0.277506292,0.081220329,1.71507E+18,32.50949121,-0.008552114,0.00908662,0
1.71507E+18,32.51949097,-0.053026199,0.202636659,0.084120184,1.71507E+18,32.51949097,-0.009162978,0.013362677,0.001832596
1.71507E+18,32.52949048,-0.035826683,0.201928437,0.092374176,1.71507E+18,32.52949048,-0.013439035,0.02069306,0.008552114
1.71507E+18,32.53949048,-0.035297394,0.195903838,0.091829777,1.71507E+18,32.53949048,-0.014049901,0.023747386,0.016493361
1.71507E+18,32.54948999,-0.104104996,0.206005871,0.032090604,1.71507E+18,32.54948999,-0.015882496,0.042073343,0.01282817
1.71507E+18,32.55948975,-0.151315689,0.187971234,0.031877577,1.71507E+18,32.55948975,-0.018936822,0.061621033,0.003054326
1.71507E+18,32.56948926,-0.131509781,0.149738789,0.040967613,1.71507E+18,32.56948926,-0.021991149,0.074449204,-0.004886922
1.71507E+18,32.57948853,-0.085394859,0.150911689,0.015586942,1.71507E+18,32.57948853,-0.022602014,0.077503525,-0.007330383
1.71507E+18,32.58948779,-0.115927696,0.073835313,-0.059382975,1.71507E+18,32.58948779,-0.020158553,0.080557853,-0.001832596
1.71507E+18,32.59948706,-0.115310669,0.071124613,-0.052281171,1.71507E+18,32.59948706,-0.019547688,0.079946987,0.003665192
1.71507E+18,32.60948608,-0.136218071,0.149706304,-0.066580534,1.71507E+18,32.60948608,-0.021991149,0.061010167,0.004276057
1.71507E+18,32.61948584,-0.133255005,0.098949492,-0.070500016,1.71507E+18,32.61948584,-0.017715093,0.036575556,0.001832596
1.71507E+18,32.62948633,-0.063411713,0.067830741,-0.067015409,1.71507E+18,32.62948633,-0.015271631,0.023136521,-0.000610865
1.71507E+18,32.6394856,-0.063117027,0.066060066,-0.064666569,1.71507E+18,32.6394856,-0.009773844,0.018249599,0.007941248
1.71507E+18,32.64948511,-0.031668663,0.085272372,-0.02211833,1.71507E+18,32.64948511,-0.007330383,0.020082194,0.019547688
1.71507E+18,32.65948486,-0.131799698,0.07958132,-0.067977786,1.71507E+18,32.65948486,-0.002443461,0.021914791,0.024434609
1.71507E+18,32.66948511,-0.169631004,0.085513949,-0.0992226,1.71507E+18,32.66948511,-0.000610865,0.030466905,0.018325957
1.71507E+18,32.67948511,-0.16916275,0.082500219,-0.095967889,1.71507E+18,32.67948511,-0.00122173,0.040851612,0.004276057
1.71507E+18,32.68948511,-0.05622673,0.099888146,-0.070044339,1.71507E+18,32.68948511,-0.003054326,0.038408153,-0.006108652
1.71507E+18,32.69948511,-0.055923462,0.099111795,-0.065858006,1.71507E+18,32.69948511,-0.001832596,0.031077769,-0.006719518
1.71507E+18,32.70948511,-0.060456276,0.033814073,-0.076734662,1.71507E+18,32.70948511,-0.001832596,0.029856039,0.002443461
1.71507E+18,32.71948511,-0.060141563,0.032513559,-0.073354304,1.71507E+18,32.71948511,-0.004276057,0.03596469,0.012217305
1.71507E+18,32.72948438,-0.074066162,0.135632277,-0.062176168,1.71507E+18,32.72948438,-0.008552114,0.034742963,0.01038471
1.71507E+18,32.73948438,-0.023345947,0.097505033,-0.077339292,1.71507E+18,32.73948438,-0.01282817,0.030466905,0
1.71507E+18,32.74948389,0.041620255,0.038858414,-0.083266795,1.71507E+18,32.74948389,-0.008552114,0.032910366,-0.006108652
1.71507E+18,32.75948364,0.041880608,0.038421094,-0.079431117,1.71507E+18,32.75948364,-0.007941248,0.05917757,0.005497787
1.71507E+18,32.76948389,-0.051005363,0.080246091,-0.070720732,1.71507E+18,32.76948389,-0.008552114,0.062842764,0.01282817
1.71507E+18,32.77948364,-0.115068436,0.075880647,-0.104774475,1.71507E+18,32.77948364,-0.010995574,0.05917757,0.004276057
1.71507E+18,32.78948389,-0.093027115,0.038771391,-0.12232697,1.71507E+18,32.78948389,-0.010995574,0.050625458,-0.010995574
1.71507E+18,32.79948364,-0.092725754,0.039098263,-0.116676807,1.71507E+18,32.79948364,-0.013439035,0.04757113,-0.018325957
1.71507E+18,32.80948389,0.106203079,0.018702269,-0.106468678,1.71507E+18,32.80948389,-0.01038471,0.042684209,-0.006108652
1.71507E+18,32.81948364,0.037061691,-0.00278616,-0.127904713,1.71507E+18,32.81948364,-0.009773844,0.046960264,0.01160644
1.71507E+18,32.82948438,-0.048649788,0.045947492,-0.110579491,1.71507E+18,32.82948438,-0.008552114,0.04757113,0.015271631
1.71507E+18,32.83948438,-0.064885139,0.084747732,-0.138636231,1.71507E+18,32.83948438,-0.014049901,0.040851612,0.004276057
1.71507E+18,32.84948511,-0.064480782,0.083802462,-0.133621991,1.71507E+18,32.84948511,-0.012217305,0.03596469,-0.009773844
1.71507E+18,32.85948486,-0.076172829,0.05058831,-0.195722699,1.71507E+18,32.85948486,-0.012217305,0.045738537,-0.018936822
1.71507E+18,32.8694856,0.007886887,0.006294668,-0.10586071,1.71507E+18,32.8694856,-0.01282817,0.061010167,-0.017104227
1.71507E+18,32.87948633,0.008383751,0.006880939,-0.097154737,1.71507E+18,32.87948633,-0.015271631,0.057955839,-0.01038471
1.71507E+18,32.88948706,-0.031798363,-0.057628512,-0.167938113,1.71507E+18,32.88948706,-0.014660766,0.049403727,-0.00122173
1.71507E+18,32.89948804,-0.012113571,-0.03643012,-0.174737394,1.71507E+18,32.89948804,-0.015271631,0.04757113,-0.000610865
1.71507E+18,32.90948901,0.079391479,0.01128912,-0.1838063,1.71507E+18,32.90948901,-0.020769419,0.045738537,-0.000610865
1.71507E+18,32.91948877,0.079931259,0.011200786,-0.1758973,1.71507E+18,32.91948877,-0.023823744,0.034742963,-0.000610865
1.71507E+18,32.92948804,0.058857918,-0.074960828,-0.173642099,1.71507E+18,32.92948804,-0.020769419,0.030466905,0
1.71507E+18,32.93948877,0.018586159,-0.112876236,-0.174003243,1.71507E+18,32.93948877,-0.020158553,0.042684209,0.001832596
1.71507E+18,32.9494895,-0.033596039,-0.040254354,-0.17058748,1.71507E+18,32.9494895,-0.021991149,0.056123246,-0.00122173
1.71507E+18,32.9594895,-0.033035278,-0.039110124,-0.160981059,1.71507E+18,32.9594895,-0.02321288,0.050014593,-0.008552114
1.71507E+18,32.9694895,-0.099600792,-0.042003155,-0.178067148,1.71507E+18,32.9694895,-0.020158553,0.035353824,-0.021380283
1.71507E+18,32.9794895,-0.063456535,-0.09846127,-0.155829906,1.71507E+18,32.9794895,-0.015882496,0.018249599,-0.022602014
1.71507E+18,32.9894895,0.058699608,-0.118460774,-0.125849068,1.71507E+18,32.9894895,-0.009773844,0.007254025,-0.005497787
1.71507E+18,32.9994895,0.039619446,-0.125491261,-0.07356292,1.71507E+18,32.9994895,-0.005497787,-0.011071933,0.015882496
1.71507E+18,33.0094895,-0.065606117,-0.074816644,-0.064234436,1.71507E+18,33.0094895,-0.002443461,-0.031841353,0.023823744
1.71507E+18,33.0194895,-0.096704483,-0.04033798,-0.084931195,1.71507E+18,33.0194895,0.000610865,-0.054443367,0.017715093
1.71507E+18,33.02949023,-0.096888542,-0.00786674,-0.057714701,1.71507E+18,33.02949023,0.003665192,-0.058108557,0.01160644
1.71507E+18,33.03948999,-0.089962959,0.017859459,0.009760857,1.71507E+18,33.03948999,0.007941248,-0.050778173,0.007941248
1.71507E+18,33.04949072,-0.090205193,0.017356634,0.005752146,1.71507E+18,33.04949072,0.008552114,-0.034895677,0.007941248
1.71507E+18,33.05949072,-0.193281174,0.045437515,-0.027988732,1.71507E+18,33.05949072,0.007941248,-0.012293663,0.002443461
1.71507E+18,33.06949097,-0.193293571,0.045167208,-0.028523207,1.71507E+18,33.06949097,0.004886922,-7.63582E-05,-0.007330383
1.71507E+18,33.07949072,-0.214851379,0.060106814,-0.054225326,1.71507E+18,33.07949072,0.00122173,0.006643159,-0.01282817
1.71507E+18,33.08949097,-0.087968826,0.065917671,-0.05535686,1.71507E+18,33.08949097,0.002443461,0.002367103,-0.008552114
1.71507E+18,33.09949072,-0.08795929,0.066441238,-0.054517984,1.71507E+18,33.09949072,0.002443461,-0.00496328,0.002443461
1.71507E+18,33.10949097,-0.040002823,0.072988689,-0.056781471,1.71507E+18,33.10949097,0.00122173,-0.019624045,0.013439035
1.71507E+18,33.11949072,-0.037509918,0.09030056,-0.091434181,1.71507E+18,33.11949072,-0.000610865,-0.03306308,0.019547688
1.71507E+18,33.12949023,-0.185838699,0.176192284,-0.155827641,1.71507E+18,33.12949023,-0.00122173,-0.041615196,0.015882496
1.71507E+18,33.13949023,-0.252774239,0.218866348,-0.107991755,1.71507E+18,33.13949023,-0.002443461,-0.045280386,0.004276057
1.71507E+18,33.14949023,-0.252715111,0.216534376,-0.110393107,1.71507E+18,33.14949023,-0.005497787,-0.05261077,-0.007941248
1.71507E+18,33.15948999,-0.257543564,0.198105335,-0.084541857,1.71507E+18,33.15948999,-0.003665192,-0.058108557,-0.01160644
1.71507E+18,33.16949023,-0.300701141,0.143763363,-0.094929457,1.71507E+18,33.16949023,-0.003054326,-0.051999904,-0.007941248
1.71507E+18,33.17948999,-0.324602127,0.170297146,-0.061537087,1.71507E+18,33.17948999,-0.004276057,-0.045280386,-0.003665192
1.71507E+18,33.18949023,-0.290941238,0.184283674,-0.065836608,1.71507E+18,33.18949023,-0.007941248,-0.046502117,-0.002443461
1.71507E+18,33.19948999,-0.290769577,0.181181133,-0.067823768,1.71507E+18,33.19948999,-0.009773844,-0.047112983,-0.004276057
1.71507E+18,33.20949023,-0.173294067,0.120732546,-0.072233617,1.71507E+18,33.20949023,-0.01282817,-0.03306308,-0.007330383
1.71507E+18,33.21948999,-0.173094749,0.118236959,-0.072975576,1.71507E+18,33.21948999,-0.017104227,-0.007406741,-0.006719518
1.71507E+18,33.22949097,-0.08891964,0.12059623,-0.126166761,1.71507E+18,33.22949097,-0.019547688,0.015195273,-0.005497787
1.71507E+18,33.23949072,-0.107525826,0.106196821,-0.167371571,1.71507E+18,33.23949072,-0.023823744,0.034742963,-0.016493361
1.71507E+18,33.24949072,-0.118913651,0.016553938,-0.234882534,1.71507E+18,33.24949072,-0.027488936,0.045738537,-0.033597589
1.71507E+18,33.25949072,-0.118433952,0.017520726,-0.226825535,1.71507E+18,33.25949072,-0.035430185,0.042073343,-0.045814894
1.71507E+18,33.26949097,0.025567055,-0.044680536,-0.249730706,1.71507E+18,33.26949097,-0.03848451,0.033521231,-0.041538838
1.71507E+18,33.27949072,0.004322052,-0.08763659,-0.287603021,1.71507E+18,33.27949072,-0.042760566,0.018249599,-0.029932396
1.71507E+18,33.28949072,-0.009742737,-0.102440596,-0.290469348,1.71507E+18,33.28949072,-0.045204028,-0.008017606,-0.021380283
1.71507E+18,33.29949072,-0.009553909,-0.100750327,-0.285667658,1.71507E+18,33.29949072,-0.048258353,-0.034895677,-0.016493361
1.71507E+18,33.30949072,0.105410576,-0.12280637,-0.253838778,1.71507E+18,33.30949072,-0.050701816,-0.042836927,-0.01160644
1.71507E+18,33.31949072,0.146115303,-0.137522876,-0.23909086,1.71507E+18,33.31949072,-0.054367006,-0.041615196,-0.014049901
1.71507E+18,33.32949023,0.177189827,-0.204036117,-0.24308461,1.71507E+18,33.32949023,-0.056810468,-0.036117408,-0.020769419
1.71507E+18,33.33948999,0.177038193,-0.199602962,-0.23927772,1.71507E+18,33.33948999,-0.058643065,-0.026954429,-0.028710667
1.71507E+18,33.34949023,0.200706482,-0.403772295,-0.251155972,1.71507E+18,33.34949023,-0.064140849,-0.009850202,-0.037262779
1.71507E+18,33.35948999,0.245839119,-0.432993948,-0.239413023,1.71507E+18,33.35948999,-0.075747289,0.013973542,-0.050701816
1.71507E+18,33.36949023,0.264551163,-0.442403376,-0.208406746,1.71507E+18,33.36949023,-0.079412483,0.010919216,-0.055588737
1.71507E+18,33.37948999,0.263915062,-0.42838037,-0.199419498,1.71507E+18,33.37948999,-0.081855945,-0.00374155,-0.05375614
1.71507E+18,33.38949023,0.339641571,-0.563413024,-0.172699869,1.71507E+18,33.38949023,-0.080023348,-0.018402316,-0.041538838
1.71507E+18,33.39948999,0.367307663,-0.565859437,-0.118789911,1.71507E+18,33.39948999,-0.080023348,-0.039782599,-0.025656341
1.71507E+18,33.40949023,0.366081238,-0.549565673,-0.115632355,1.71507E+18,33.40949023,-0.080023348,-0.07154759,-0.014049901
1.71507E+18,33.41948999,0.410106659,-0.545782506,-0.097184479,1.71507E+18,33.41948999,-0.079412483,-0.11369729,-0.01038471
1.71507E+18,33.42949072,0.422637939,-0.573033452,0.036184669,1.71507E+18,33.42949072,-0.075747289,-0.150960073,-0.01038471
1.71507E+18,33.43949072,0.422840118,-0.616738796,0.076399386,1.71507E+18,33.43949072,-0.070249505,-0.169286028,-0.008552114
1.71507E+18,33.44949072,0.382143974,-0.650605977,0.137847126,1.71507E+18,33.44949072,-0.06536258,-0.166231707,-0.003665192
1.71507E+18,33.45949072,0.307901382,-0.643544793,0.210569203,1.71507E+18,33.45949072,-0.062919118,-0.157068729,-0.002443461
1.71507E+18,33.46949072,0.255178452,-0.678896546,0.215982199,1.71507E+18,33.46949072,-0.059253927,-0.146684021,-0.009162978
1.71507E+18,33.47949072,0.252655029,-0.659937978,0.202204287,1.71507E+18,33.47949072,-0.055588737,-0.134466708,-0.015882496
1.71507E+18,33.48949072,0.29795742,-0.720788538,0.279484391,1.71507E+18,33.48949072,-0.054367006,-0.119195081,-0.019547688
1.71507E+18,33.49949072,0.295386314,-0.699192643,0.266141295,1.71507E+18,33.49949072,-0.052534413,-0.119195081,-0.017104227
1.71507E+18,33.50949072,0.228133202,-0.64641726,0.399771422,1.71507E+18,33.50949072,-0.049480084,-0.143018827,-0.007330383
1.71507E+18,33.51949072,0.225385666,-0.625323951,0.381295592,1.71507E+18,33.51949072,-0.042760566,-0.168675169,0.001832596
1.71507E+18,33.52949023,-0.007338524,-0.54739219,0.44510144,1.71507E+18,33.52949023,-0.032986723,-0.182114199,0.01160644
1.71507E+18,33.53948999,-0.010267258,-0.52725333,0.420087695,1.71507E+18,33.53948999,-0.028099801,-0.18333593,0.017715093
1.71507E+18,33.5494895,-0.142471313,-0.43557775,0.498536617,1.71507E+18,33.5494895,-0.025045475,-0.186390251,0.017104227
1.71507E+18,33.55948877,-0.142983437,-0.410827339,0.548937082,1.71507E+18,33.55948877,-0.018936822,-0.182114199,0.014660766
1.71507E+18,33.56948804,-0.141040802,-0.398102403,0.509484529,1.71507E+18,33.56948804,-0.016493361,-0.166231707,0.015271631
1.71507E+18,33.57948755,-0.150844574,-0.364801168,0.540192187,1.71507E+18,33.57948755,-0.015271631,-0.137521043,0.018936822
1.71507E+18,33.58948657,-0.160299301,-0.283336699,0.4965536,1.71507E+18,33.58948657,-0.018936822,-0.117362484,0.015882496
1.71507E+18,33.5994856,-0.207783699,-0.220306993,0.495481968,1.71507E+18,33.5994856,-0.017715093,-0.091706142,0.009773844
1.71507E+18,33.60948511,-0.238237381,-0.206694245,0.410607725,1.71507E+18,33.60948511,-0.017104227,-0.062384613,-0.00122173
1.71507E+18,33.61948486,-0.311538696,-0.19624275,0.424871236,1.71507E+18,33.61948486,-0.017104227,-0.023900103,-0.01160644
1.71507E+18,33.6294856,-0.319946289,-0.169715285,0.383356243,1.71507E+18,33.6294856,-0.021380283,0.005421429,-0.022602014
1.71507E+18,33.6394856,-0.313800812,-0.229831219,0.335580379,1.71507E+18,33.6394856,-0.025656341,0.026801713,-0.028710667
1.71507E+18,33.6494856,-0.285970688,-0.196755111,0.283282936,1.71507E+18,33.6494856,-0.030543262,0.043295074,-0.032375857
1.71507E+18,33.6594856,-0.279565811,-0.207171589,0.266754687,1.71507E+18,33.6594856,-0.035430185,0.044516806,-0.028099801
1.71507E+18,33.6694856,-0.206038475,-0.175421983,0.27248773,1.71507E+18,33.6694856,-0.042760566,0.016417004,-0.025045475
1.71507E+18,33.6794856,-0.17322731,-0.194909647,0.249847382,1.71507E+18,33.6794856,-0.044593163,-0.006185011,-0.023823744
1.71507E+18,33.6894856,-0.176334381,-0.234156519,0.252177387,1.71507E+18,33.6894856,-0.043982297,-0.013515393,-0.019547688
1.71507E+18,33.6994856,-0.289542198,-0.252362192,0.242361188,1.71507E+18,33.6994856,-0.043982297,-0.001298089,-0.015271631
1.71507E+18,33.70948584,-0.385894775,-0.247109026,0.234350413,1.71507E+18,33.70948584,-0.049480084,0.023747386,-0.018325957
1.71507E+18,33.71948584,-0.41271019,-0.280065596,0.193483323,1.71507E+18,33.71948584,-0.05375614,0.051847186,-0.027488936
1.71507E+18,33.72948511,-0.413107872,-0.271475762,0.191901028,1.71507E+18,33.72948511,-0.061086524,0.076281801,-0.0421497
1.71507E+18,33.73948511,-0.190841675,-0.438032538,0.12319845,1.71507E+18,33.73948511,-0.065973446,0.098272949,-0.051312681
1.71507E+18,33.74948511,-0.093070984,-0.456422895,0.14050366,1.71507E+18,33.74948511,-0.064751714,0.122096688,-0.047647487
1.71507E+18,33.75948511,-0.093425751,-0.442519993,0.145361766,1.71507E+18,33.75948511,-0.064140849,0.131870538,-0.036651913
1.71507E+18,33.76948511,-0.167466164,-0.379250765,0.099564061,1.71507E+18,33.76948511,-0.061086524,0.139200911,-0.02687807
1.71507E+18,33.77948511,-0.167216301,-0.37427333,0.111923233,1.71507E+18,33.77948511,-0.055588737,0.133092269,-0.024434609
1.71507E+18,33.78948511,-0.231598854,-0.347970396,0.001713097,1.71507E+18,33.78948511,-0.047036625,0.125761881,-0.027488936
1.71507E+18,33.79948511,-0.15473938,-0.371690273,-0.056408197,1.71507E+18,33.79948511,-0.040927973,0.110490248,-0.032986723
1.71507E+18,33.80948511,-0.188067436,-0.394833863,-0.032081574,1.71507E+18,33.80948511,-0.028710667,0.102549002,-0.032986723
1.71507E+18,33.81948511,-0.18789196,-0.389191657,-0.022803724,1.71507E+18,33.81948511,-0.017715093,0.097662084,-0.028099801
1.71507E+18,33.82948584,-0.235593796,-0.429399401,-0.047414988,1.71507E+18,33.82948584,-0.007941248,0.098272949,-0.02321288
1.71507E+18,33.83948584,-0.314388275,-0.314459175,-0.047964305,1.71507E+18,33.83948584,0.003054326,0.084833913,-0.017104227
1.71507E+18,33.84948657,-0.351652145,-0.1062636,-0.028478444,1.71507E+18,33.84948657,0.020769419,0.064064495,-0.008552114
1.71507E+18,33.8594873,-0.361988068,-0.030023515,-0.039315522,1.71507E+18,33.8594873,0.036041051,0.034132097,0.003054326
1.71507E+18,33.86948779,-0.376587868,-0.004910827,0.040369362,1.71507E+18,33.86948779,0.05009095,0.002977968,0.009162978
1.71507E+18,33.87948853,-0.312123299,0.073203966,0.050752431,1.71507E+18,33.87948853,0.057421334,-0.034284811,0.009773844
1.71507E+18,33.8894895,-0.309941292,0.085647099,0.084542632,1.71507E+18,33.8894895,0.073303826,-0.05261077,0.014049901
1.71507E+18,33.89949023,-0.319749832,0.111844152,0.119194269,1.71507E+18,33.89949023,0.087964594,-0.033673946,0.02321288
1.71507E+18,33.90949097,-0.406080246,0.205426306,0.16269356,1.71507E+18,33.90949097,0.097738437,0.00908662,0.029932396
1.71507E+18,33.91949097,-0.386938095,0.296829075,0.146553621,1.71507E+18,33.91949097,0.102014497,0.042073343,0.020769419
1.71507E+18,33.92949097,-0.30309391,0.310551196,0.101883829,1.71507E+18,33.92949097,0.103847094,0.058566704,0
1.71507E+18,33.93949097,-0.23358345,0.248246163,0.077726424,1.71507E+18,33.93949097,0.108734012,0.073838338,-0.017104227
1.71507E+18,33.94949097,-0.252501488,0.262344629,0.124574631,1.71507E+18,33.94949097,0.110566609,0.096440352,-0.023823744
1.71507E+18,33.95949097,-0.300078392,0.343323886,0.122858673,1.71507E+18,33.95949097,0.108734012,0.109879389,-0.018936822
1.71507E+18,33.96949097,-0.299710274,0.34122318,0.13143611,1.71507E+18,33.96949097,0.100792766,0.115377173,-0.009773844
1.71507E+18,33.97949097,-0.356751442,0.370586634,0.068459123,1.71507E+18,33.97949097,0.093462385,0.120264098,-0.009773844
1.71507E+18,33.98949097,-0.193487167,0.408380091,0.044067144,1.71507E+18,33.98949097,0.082466811,0.118431501,-0.007941248
1.71507E+18,33.99949097,-0.104422569,0.427832425,-0.011906832,1.71507E+18,33.99949097,0.073303826,0.107435927,-0.00122173
1.71507E+18,34.00949097,-0.091967583,0.421236217,-0.016236484,1.71507E+18,34.00949097,0.062919118,0.106214195,0.006719518
1.71507E+18,34.01949072,-0.122556686,0.427062273,-0.070885897,1.71507E+18,34.01949072,0.049480084,0.128205344,0.01160644
1.71507E+18,34.02949146,-0.121860504,0.414722234,-0.06070295,1.71507E+18,34.02949146,0.036041051,0.15935947,0.007941248
1.71507E+18,34.0394917,-0.113769531,0.575809717,-0.202738225,1.71507E+18,34.0394917,0.023823744,0.186848402,-0.006108652
1.71507E+18,34.04949146,-0.064754486,0.556956828,-0.271697104,1.71507E+18,34.04949146,0.01282817,0.214948207,-0.023823744
1.71507E+18,34.0594917,0.003648758,0.519390821,-0.305648834,1.71507E+18,34.0594917,0.005497787,0.242437139,-0.039095376
1.71507E+18,34.06949146,0.036389351,0.47268945,-0.393282115,1.71507E+18,34.06949146,-0.005497787,0.26687175,-0.043982297
